Ref,Val,Package,PosX,PosY,Rot,Side
"P7","Pad","PAD-TH",90.500000,40.325000,180.000000,top
"P8","Pad","PAD-TH",80.741200,42.785600,180.000000,top
"P9","Pad","PAD-TH",71.444800,30.212600,180.000000,top
"P10","Pad","PAD-TH",68.794800,30.212600,180.000000,top
"P11","Pad","PAD-TH",66.144800,30.212600,180.000000,top
"P12","Pad","PAD-TH",69.300000,25.625000,180.000000,top
"P13","Pad","PAD-TH",66.575000,25.550000,180.000000,top
"P14","Pad","PAD-TH",63.775000,25.625000,180.000000,top
"P15","Pad","PAD-TH",77.337600,41.363200,0.000000,top
"P16","Pad","PAD-TH",66.568000,39.280400,0.000000,top
"P17","Pad","PAD-TH",57.200000,28.275000,180.000000,top
"P20","Pad","PAD-TH",51.350000,32.650000,0.000000,top
"P28","Pad","PAD-TH",74.094800,30.212600,180.000000,top
"P40","Pad","PAD-TH",48.650000,32.650000,0.000000,top
"P41","Pad","PAD-TH",43.200000,32.675000,0.000000,top
"P43","Pad","PAD-TH",38.150000,32.675000,0.000000,top
"P44","Pad","PAD-TH",76.744800,30.212600,180.000000,top
"P45","Pad","PAD-TH",81.575000,25.575000,180.000000,top
"P46","Pad","PAD-TH",78.875000,25.575000,180.000000,top
"P48","Pad","PAD-TH",75.375000,25.575000,180.000000,top
"P49","Pad","PAD-TH",72.625000,25.575000,180.000000,top
"P56","Pad","PAD-TH",54.782400,32.676400,0.000000,top
"P61","Pad","PAD-TH",40.675000,32.675000,0.000000,top
"P63","Pad","PAD-TH",86.775000,25.575000,180.000000,top
"P64","Pad","PAD-TH",84.225000,25.575000,180.000000,top
"P66","Pad","PAD-TH",79.419800,30.212600,180.000000,top
"P67","Pad","PAD-TH",82.112800,30.212600,180.000000,top
"P68","Pad","PAD-TH",84.754400,30.212600,180.000000,top
"P69","Pad","PAD-TH",87.446800,30.212600,180.000000,top
"P74","Pad","PAD-TH",45.925000,32.675000,0.000000,top
"P80","Pad","PAD-TH",35.625000,32.675000,0.000000,top
"R1","100","R0603",141.407000,29.888163,0.000000,top
"R2","Jumper-Pad-Pad","PAD-0805-PAD",46.325000,28.070000,90.000000,top
"R3","Jumper-Pad-Pad","PAD-0805-PAD",41.800000,28.005000,-90.000000,top
"R4","Jumper-Pad-Pad","PAD-0805-PAD",54.600000,28.200000,90.000000,top
"R5","100k","R0603",143.107000,55.792163,-90.000000,top
"R6","2.7k","R0603",57.125000,40.450000,-90.000000,top
"R7","2.7k","R0603",55.725000,40.450000,-90.000000,top
